Time,Idc_bat_Discharge,Vdc_bat_Discharge
1475.5,1055.92788,361.39484
1476,1055.921433,361.39392
1476.5,1055.919123,361.39294
1477,1055.876136,361.39212
1477.5,1055.848563,361.39124
1478,1055.92704,361.39005
1478.5,1055.91927,361.38913
1479,1055.91171,361.3882
1479.5,1055.880672,361.38736
1480,1055.882226,361.38638
1480.5,1055.90268,361.38535
1481,1055.852427,361.38477
1481.5,1055.81259,361.3839
1482,1055.783526,361.38303
1482.5,1055.8191,361.38196
1483,1055.822103,361.381
1483.5,1055.871705,361.37988
1484,1055.900034,361.37885
1484.5,1055.903814,361.37787
1485,1055.909463,361.37692
1485.5,1055.90583,361.37598
1486,1055.925024,361.37494
1486.5,1055.835816,361.37427
1487,1055.77878,361.37347
1487.5,1055.765907,361.37256
1488,1055.757948,361.3716
1488.5,1055.767944,361.37064
1489,1055.815383,361.36954
1489.5,1055.780838,361.36865
1490,1055.826324,361.36755
1490.5,1055.81154,361.36664
1491,1055.816202,361.36566
1491.5,1055.805828,361.36475
1492,1055.851965,361.36365
1492.5,1055.8254,361.36276
1493,1055.87958,361.36166
1493.5,1055.89281,361.36066
1494,1055.871327,361.35974
1494.5,1055.87286,361.35876
1495,1055.870802,361.35782
1495.5,1055.870424,361.35687
1496,1055.88735,361.3559
1496.5,1055.917023,361.35483
1497,1055.915868,361.35388
1497.5,1055.924058,361.3529
1498,1055.91507,361.352
1498.5,1055.854464,361.3512
1499,1055.835123,361.3503
1499.5,1055.82918,361.34937
1500,1055.83695,361.34836
1500.5,1055.83422,361.3474
1501,1055.813766,361.34653
1501.5,1055.799927,361.3456
1502,1055.79579,361.34467
1502.5,1055.77605,361.34378
1503,1055.7897,361.34277
1503.5,1055.79033,361.3418
1504,1055.788272,361.34085
1504.5,1055.761287,361.34
1505,1055.753013,361.33905
1505.5,1055.69877,361.33826
1506,1055.693856,361.3373
1506.5,1055.691567,361.33636
1507,1055.677266,361.33545
1507.5,1055.62149,361.33466
1508,1055.54883,361.33392
1508.5,1055.450655,361.33328
1509,1055.455968,361.3323
1509.5,1055.51292,361.33118
1510,1055.607987,361.32993
1510.5,1055.6301,361.3289
1511,1055.67294,361.32782
1511.5,1055.703537,361.32678
1512,1055.705154,361.3258
1512.5,1055.719875,361.3248
1513,1055.787306,361.3236
1513.5,1055.776995,361.3227
1514,1055.774622,361.32175
1514.5,1055.763786,361.32083
1515,1055.794992,361.31976
1515.5,1055.768343,361.3189
1516,1055.76576,361.31796
1516.5,1055.731173,361.3171
1517,1055.745516,361.3161
1517.5,1055.69541,361.3153
1518,1055.706876,361.31433
1518.5,1055.74182,361.31323
1519,1055.763786,361.3122
1519.5,1055.697195,361.31143
1520,1055.75421,361.31033
1520.5,1055.687724,361.30957
1521,1055.744886,361.30844
1521.5,1055.793648,361.30734
1522,1055.868513,361.30612
1522.5,1055.762442,361.3055
1523,1055.69079,361.30478
1523.5,1055.684826,361.30383
1524,1055.63157,361.30304
1524.5,1055.62191,361.3021
1525,1055.676048,361.301
1525.5,1055.708094,361.29993
1526,1055.736423,361.2989
1526.5,1055.747952,361.2979
1527,1055.763072,361.2969
1527.5,1055.724117,361.29605
1528,1055.69394,361.2952
1528.5,1055.72439,361.29413
1529,1055.79012,361.29297
1529.5,1055.791527,361.292
1530,1055.73447,361.2912
1530.5,1055.779872,361.2901
1531,1055.81175,361.28903
1531.5,1055.81238,361.28806
1532,1055.786655,361.2872
1532.5,1055.76408,361.28635
1533,1055.78634,361.2853
1533.5,1055.827605,361.2842
1534,1055.827227,361.28326
1534.5,1055.824413,361.2823
1535,1055.80923,361.28137
1535.5,1055.813388,361.2804
1536,1055.79432,361.2795
1536.5,1055.84178,361.27863
1537,1055.819604,361.2777
1537.5,1055.84241,361.27667
1538,1055.901567,361.27554
1538.5,1055.885355,361.27463
1539,1055.86215,361.27374
1539.5,1055.808453,361.27295
1540,1055.76408,361.27213
1540.5,1055.752572,361.2712
1541,1055.744046,361.27026
1541.5,1055.753013,361.26926
1542,1055.746356,361.2683
1542.5,1055.797743,361.2672
1543,1055.82876,361.26614
1543.5,1055.82771,361.26517
1544,1055.823636,361.26422
1544.5,1055.781468,361.26343
1545,1055.79642,361.26242
1545.5,1055.752047,361.2616
1546,1055.744235,361.26065
1546.5,1055.741925,361.2597
1547,1055.700072,361.25885
1547.5,1055.719056,361.2578
1548,1055.774748,361.25668
1548.5,1055.793207,361.25568
1549,1055.733084,361.2549
1549.5,1055.72166,361.254
1550,1055.775504,361.25287
1550.5,1055.808075,361.25183
1551,1055.809104,361.25085
1551.5,1055.85711,361.2498
1552,1055.8569,361.2488
1552.5,1055.83044,361.24796
1553,1055.75484,361.2472
1553.5,1055.687976,361.24643
1554,1055.665926,361.24554
1554.5,1055.676825,361.24454
1555,1055.705847,361.2435
1555.5,1055.747763,361.2424
1556,1055.75421,361.24142
1556.5,1055.75232,361.24048
1557,1055.753076,361.23953
1557.5,1055.69772,361.23874
1558,1055.67189,361.23785
1558.5,1055.674263,361.23688
1559,1055.659122,361.23596
1559.5,1055.65635,361.23502
1560,1055.641125,361.2341
1560.5,1055.609142,361.23325
1561,1055.53602,361.2325
1561.5,1055.520312,361.2316
1562,1055.495637,361.23074
1562.5,1055.46252,361.22986
1563,1055.4663,361.22888
1563.5,1055.448933,361.228
1564,1055.543706,361.22675
1564.5,1055.631003,361.22552
1565,1055.625606,361.22458
1565.5,1055.638437,361.22357
1566,1055.674326,361.2225
1566.5,1055.67588,361.22153
1567,1055.67378,361.22058
1567.5,1055.659395,361.21964
1568,1055.657526,361.2187
1568.5,1055.678862,361.21765
1569,1055.649903,361.2168
1569.5,1055.64144,361.21588
1570,1055.636316,361.21494
1570.5,1055.62485,361.21402
1571,1055.607798,361.2131
1571.5,1055.661684,361.21198
1572,1055.71242,361.21088
1572.5,1055.697258,361.20996
1573,1055.67462,361.20908
1573.5,1055.631633,361.20825
1574,1055.63136,361.2073
1574.5,1055.640222,361.2063
1575,1055.619978,361.2054
1575.5,1055.61057,361.20447
1576,1055.537805,361.20374
1576.5,1055.57655,361.20267
1577,1055.558574,361.20175
1577.5,1055.582493,361.2007
1578,1055.5839,361.19974
1578.5,1055.5818,361.1988
1579,1055.535516,361.19797
1579.5,1055.591145,361.19687
1580,1055.58033,361.19592
1580.5,1055.619327,361.19485
1581,1055.674452,361.19373
1581.5,1055.758725,361.1925
1582,1055.69289,361.19174
1582.5,1055.69982,361.19077
1583,1055.662146,361.1899
1583.5,1055.65131,361.18896
1584,1055.668866,361.18793
1584.5,1055.669202,361.18698
1585,1055.64228,361.1861
1585.5,1055.639004,361.18515
1586,1055.643183,361.18417
1586.5,1055.642784,361.18323
1587,1055.649252,361.18225
1587.5,1055.702508,361.18112
1588,1055.735583,361.18005
1588.5,1055.7351,361.1791
1589,1055.740707,361.17813
1589.5,1055.817105,361.17694
1590,1055.850936,361.17587
1590.5,1055.858706,361.1749
1591,1055.842746,361.17395
1591.5,1055.817294,361.17307
1592,1055.77038,361.17224
1592.5,1055.746482,361.17157
1593,1055.797113,361.17044
1593.5,1055.750577,361.16962
1594,1055.759103,361.16864
1594.5,1055.71326,361.16782
1595,1055.709186,361.16687
1595.5,1055.687787,361.16595
1596,1055.679198,361.165
1596.5,1055.77983,361.16373
1597,1055.789553,361.16275
1597.5,1055.76534,361.16187
1598,1055.78235,361.16086
1598.5,1055.780838,361.15988
1599,1055.778654,361.15894
1599.5,1055.769414,361.158
1600,1055.751606,361.15707
1600.5,1055.66496,361.1564
1601,1055.659584,361.15546
1601.5,1055.657337,361.15448
1602,1055.62191,361.15366
1602.5,1055.618886,361.1527
1603,1055.64816,361.15164
1603.5,1055.663805,361.15063
1604,1055.702445,361.14957
1604.5,1055.711244,361.1486
1605,1055.73174,361.14755
1605.5,1055.722962,361.14664
1606,1055.67966,361.1458
1606.5,1055.653053,361.14493
1607,1055.700597,361.14383
1607.5,1055.6217,361.1431
1608,1055.60679,361.14218
1608.5,1055.579028,361.1413
1609,1055.591397,361.1403
1609.5,1055.624724,361.13925
1610,1055.638878,361.13824
1610.5,1055.641125,361.13727
1611,1055.620608,361.13638
1611.5,1055.62065,361.1354
1612,1055.61855,361.13446
1612.5,1055.61645,361.13348
1613,1055.599587,361.1326
1613.5,1055.563824,361.13174
1614,1055.558133,361.1308
1614.5,1055.498283,361.13
1615,1055.49444,361.12906
1615.5,1055.417265,361.12836
1616,1055.470143,361.12723
1616.5,1055.418672,361.12643
1617,1055.48688,361.12524
1617.5,1055.50746,361.1242
1618,1055.513592,361.12323
1618.5,1055.517246,361.12225
1619,1055.514873,361.12128
1619.5,1055.55597,361.1202
1620,1055.555634,361.11923
1620.5,1055.581716,361.1182
1621,1055.588436,361.1172
1621.5,1055.567163,361.1163
1622,1055.51607,361.1155
1622.5,1055.51649,361.11453
1623,1055.515062,361.1136
1623.5,1055.51292,361.1126
1624,1055.56269,361.1115
1624.5,1055.594988,361.11044
1625,1055.622603,361.1094
1625.5,1055.63136,361.10843
1626,1055.58705,361.1076
1626.5,1055.4999,361.10693
1627,1055.533143,361.10587
1627.5,1055.528208,361.10492
1628,1055.539422,361.1039
1628.5,1055.567688,361.10287
1629,1055.490702,361.10217
1629.5,1055.491542,361.10123
1630,1055.466615,361.10034
1630.5,1055.460903,361.0994
1631,1055.441226,361.09848
1631.5,1055.42472,361.09756
1632,1055.409516,361.09665
1632.5,1055.460966,361.09552
1633,1055.424762,361.09467
1633.5,1055.421885,361.0937
1634,1055.559666,361.09232
1634.5,1055.627475,361.09116
1635,1055.632095,361.09018
1635.5,1055.633166,361.0892
1636,1055.586903,361.08838
1636.5,1055.58831,361.0874
1637,1055.58138,361.08646
1637.5,1055.57508,361.0855
1638,1055.55051,361.08463
1638.5,1055.593644,361.08353
1639,1055.588562,361.08255
1639.5,1055.63577,361.08145
1640,1055.54841,361.08075
1640.5,1055.540514,361.0798
1641,1055.501538,361.07898
1641.5,1055.537742,361.0779
1642,1055.603304,361.07675
1642.5,1055.68155,361.07553
1643,1055.736108,361.0744
1643.5,1055.737116,361.07346
1644,1055.7729,361.07236
1644.5,1055.783148,361.07135
1645,1055.749044,361.07053
1645.5,1055.72628,361.0696
1646,1055.73216,361.06863
1646.5,1055.733462,361.06766
1647,1055.718804,361.0667
1647.5,1055.703537,361.0658
1648,1055.700975,361.06485
1648.5,1055.684763,361.06415
1649,1055.65635,361.06326
1649.5,1055.661684,361.0623
1650,1055.745978,361.06104
1650.5,1055.772564,361.06
1651,1055.73174,361.05914
1651.5,1055.704377,361.05826
1652,1055.700534,361.0573
1652.5,1055.691294,361.05637
1653,1055.673486,361.05545
1653.5,1055.652087,361.05457
1654,1055.648307,361.0536
1654.5,1055.646123,361.05264
1655,1055.658366,361.05164
1655.5,1055.641125,361.05075
1656,1055.62506,361.04984
1656.5,1055.59041,361.04898
1657,1055.56689,361.0481
1657.5,1055.55114,361.04718
1658,1055.582934,361.0461
1658.5,1055.642784,361.04498
1659,1055.650806,361.04398
1659.5,1055.617857,361.04312
1660,1055.587932,361.04224
1660.5,1055.582745,361.0413
1661,1055.558763,361.0404
1661.5,1055.533395,361.03952
1662,1055.49843,361.03867
1662.5,1055.479236,361.03778
1663,1055.52279,361.03668
1663.5,1055.50305,361.03577
1664,1055.498073,361.03482
1664.5,1055.49675,361.03384
1665,1055.508216,361.03284
1665.5,1055.537175,361.0318
1666,1055.535894,361.03082
1666.5,1055.53371,361.02988
1667,1055.503407,361.029
1667.5,1055.458803,361.02817
1668,1055.44362,361.02725
1668.5,1055.415858,361.02637
1669,1055.444628,361.02533
1669.5,1055.455464,361.02432
1670,1055.458026,361.02335
1670.5,1055.418987,361.02252
1671,1055.455653,361.02142
1671.5,1055.450214,361.02048
1672,1055.5209,361.0193
1672.5,1055.500068,361.01837
1673,1055.47092,361.0175
1673.5,1055.467833,361.0165
1674,1055.465082,361.01556
1674.5,1055.447253,361.01465
1675,1055.442843,361.0137
1675.5,1055.460147,361.0127
1676,1055.44425,361.01178
1676.5,1055.42787,361.01086
1677,1055.466552,361.0098
1677.5,1055.495847,361.00876
1678,1055.489547,361.00778
1678.5,1055.494692,361.00684
1679,1055.47659,361.00592
1679.5,1055.42136,361.00513
1680,1055.467182,361.004
1680.5,1055.425077,361.0032
1681,1055.432574,361.00223
1681.5,1055.458278,361.00116
1682,1055.431356,361.00027
1682.5,1055.39406,360.99945
1683,1055.343366,360.99866
1683.5,1055.334714,360.9977
1684,1055.346705,360.9967
1684.5,1055.387466,360.99564
1685,1055.37747,360.99472
1685.5,1055.371128,360.99377
1686,1055.386248,360.99277
1686.5,1055.4096,360.9917
1687,1055.425287,360.9907
1687.5,1055.399772,360.98978
1688,1055.42934,360.98874
1688.5,1055.40897,360.98782
1689,1055.46126,360.9867
1689.5,1055.419953,360.98584
1690,1055.49192,360.98465
1690.5,1055.506032,360.98364
1691,1055.507313,360.98267
1691.5,1055.486103,360.98175
1692,1055.454498,360.98087
1692.5,1055.48646,360.9798
1693,1055.540388,360.97867
1693.5,1055.500635,360.9778
1694,1055.472768,360.97696
1694.5,1055.436816,360.9761
1695,1055.515713,360.97488
1695.5,1055.614014,360.97363
1696,1055.621826,360.97263
1696.5,1055.619978,360.97168
1697,1055.617794,360.9707
1697.5,1055.66559,360.9696
1698,1055.618298,360.96878
1698.5,1055.630814,360.96777
1699,1055.634384,360.9668
1699.5,1055.617857,360.96588
1700,1055.60427,360.96494
1700.5,1055.64669,360.96384
1701,1055.626194,360.96292
1701.5,1055.622918,360.96198
1702,1055.62065,360.961
1702.5,1055.666367,360.9599
1703,1055.669454,360.95892
1703.5,1055.7162,360.9578
1704,1055.735898,360.9568
1704.5,1055.692386,360.95615
1705,1055.66811,360.95526
1705.5,1055.645535,360.95435
1706,1055.61792,360.95346
1706.5,1055.59272,360.95255
1707,1055.61939,360.9515
1707.5,1055.62737,360.9505
1708,1055.589213,360.94968
1708.5,1055.5734,360.94876
1709,1055.56878,360.94778
1709.5,1055.558763,360.94687
1710,1055.54694,360.94595
1710.5,1055.541732,360.94498
1711,1055.539422,360.94403
1711.5,1055.537238,360.94308
1712,1055.535054,360.9421
1712.5,1055.573253,360.94104
1713,1055.611074,360.93994
1713.5,1055.572875,360.93912
1714,1055.52132,360.9383
1714.5,1055.505717,360.93735
1715,1055.462835,360.93652
1715.5,1055.433225,360.93564
1716,1055.424447,360.93472
1716.5,1055.364198,360.93393
1717,1055.405274,360.93283
1717.5,1055.404455,360.93185
1718,1055.42367,360.93082
1718.5,1055.410335,360.9299
1719,1055.376063,360.92905
1719.5,1055.373564,360.92807
1720,1055.364912,360.92712
1720.5,1055.396118,360.92606
1721,1055.35395,360.92523
1721.5,1055.339922,360.9243
1722,1055.324025,360.92337
1722.5,1055.33631,360.92236
1723,1055.335113,360.9214
1723.5,1055.35584,360.92035
1724,1055.396055,360.91925
1724.5,1055.371443,360.91837
1725,1055.343114,360.91748
1725.5,1055.365668,360.91644
1726,1055.31552,360.91562
1726.5,1055.25399,360.91486
1727,1055.33988,360.91364
1727.5,1055.419386,360.9124
1728,1055.44761,360.91135
1728.5,1055.440722,360.9104
1729,1055.437068,360.90945
1729.5,1055.48751,360.90833
1730,1055.500572,360.90732
1730.5,1055.530518,360.90625
1731,1055.5545,360.9052
1731.5,1055.546205,360.90427
1732,1055.587554,360.90317
1732.5,1055.720463,360.9018
1733,1055.648685,360.90103
1733.5,1055.64942,360.90005
1734,1055.651625,360.89908
1734.5,1055.604018,360.8983
1735,1055.607735,360.89728
1735.5,1055.585496,360.8964
1736,1055.527305,360.8956
1736.5,1055.55114,360.89456
1737,1055.45097,360.8939
1737.5,1055.433477,360.893
1738,1055.383875,360.89218
1738.5,1055.42451,360.8911
1739,1055.407647,360.89023
1739.5,1055.391057,360.8893
1740,1055.374908,360.8884
1740.5,1055.35122,360.88748
1741,1055.35059,360.8865
1741.5,1055.33421,360.8856
1742,1055.321463,360.88464
1742.5,1055.326587,360.88367
1743,1055.306007,360.88275
1743.5,1055.312097,360.88174
1744,1055.304852,360.8808
1744.5,1055.32413,360.87976
1745,1055.332215,360.87875
1745.5,1055.30943,360.87784
1746,1055.323374,360.8768
1746.5,1055.344983,360.87576
1747,1055.399583,360.8746
1747.5,1055.367474,360.87372
1748,1055.40183,360.87262
1748.5,1055.45013,360.87152
1749,1055.47533,360.87048
1749.5,1055.5419,360.8693
1750,1055.54064,360.86832
1750.5,1055.604795,360.86716
1751,1055.676048,360.86597
1751.5,1055.686695,360.865
1752,1055.68008,360.86404
1752.5,1055.620104,360.86325
1753,1055.61624,360.8623
1753.5,1055.66391,360.8612
1754,1055.64375,360.8603
1754.5,1055.64396,360.8593
1755,1055.615484,360.85843
1755.5,1055.5671,360.8576
1756,1055.563572,360.85663
1756.5,1055.561325,360.85568
1757,1055.570754,360.85468
1757.5,1055.54442,360.8538
1758,1055.553828,360.85278
1758.5,1055.5587,360.8518
1759,1055.626257,360.85062
1759.5,1055.63451,360.84964
1760,1055.67651,360.84854
1760.5,1055.676174,360.84756
1761,1055.613174,360.84677
1761.5,1055.602926,360.84586
1762,1055.54085,360.84528
1762.5,1055.499228,360.84442
1763,1055.473335,360.84354
1763.5,1055.428605,360.8427
1764,1055.379318,360.8419
1764.5,1055.3592,360.841
1765,1055.36382,360.84003
1765.5,1055.360943,360.83905
1766,1055.31153,360.83823
1766.5,1055.284356,360.83734
1767,1055.289984,360.83633
1767.5,1055.296074,360.83533
1768,1055.294163,360.83438
1768.5,1055.316843,360.8333
1769,1055.356953,360.8322
1769.5,1055.456304,360.8309
1770,1055.46021,360.82993
1770.5,1055.46672,360.82892
1771,1055.397273,360.82816
1771.5,1055.381502,360.82724
1772,1055.36781,360.82632
1772.5,1055.365227,360.82535
1773,1055.318187,360.82452
1773.5,1055.279862,360.82367
1774,1055.233788,360.82285
1774.5,1055.21577,360.82193
1775,1055.253066,360.82083
1775.5,1055.2542,360.81985
1776,1055.26848,360.81882
1776.5,1055.28423,360.8178
1777,1055.318313,360.81674
1777.5,1055.30166,360.8158
1778,1055.253213,360.81497
1778.5,1055.28969,360.8139
1779,1055.31006,360.81287
1779.5,1055.313252,360.8119
1780,1055.27457,360.81104
1780.5,1055.3067,360.80997
1781,1055.31636,360.80896
1781.5,1055.31783,360.80798
1782,1055.33757,360.80698
1782.5,1055.363232,360.8059
1783,1055.40414,360.8048
1783.5,1055.405736,360.80383
1784,1055.436753,360.80276
1784.5,1055.486355,360.80164
1785,1055.61456,360.80026
1785.5,1055.620797,360.79926
1786,1055.570565,360.79843
1786.5,1055.55513,360.79752
1787,1055.529363,360.79663
1787.5,1055.526402,360.79565
1788,1055.527305,360.79468
1788.5,1055.45349,360.79395
1789,1055.462835,360.79297
1789.5,1055.51838,360.7918
1790,1055.451936,360.79102
1790.5,1055.36067,360.79034
1791,1055.345298,360.7894
1791.5,1055.346075,360.78845
1792,1055.330745,360.78754
1792.5,1055.326398,360.7866
1793,1055.332992,360.7856
1793.5,1055.29977,360.78473
1794,1055.24244,360.78394
1794.5,1055.224233,360.78302
1795,1055.24433,360.78198
1795.5,1055.220012,360.7811
1796,1055.191683,360.78018
1796.5,1055.203023,360.77917
1797,1055.191305,360.77823
1797.5,1055.20569,360.7772
1798,1055.215014,360.77618
1798.5,1055.249034,360.7751
1799,1055.28801,360.774
1799.5,1055.292546,360.77298
1800,1055.257938,360.7721
1800.5,1055.288262,360.77103
1801,1055.247312,360.77017
1801.5,1055.260185,360.76913
1802,1055.314344,360.768
1802.5,1055.375538,360.7668
1803,1055.355168,360.7659
1803.5,1055.360292,360.76492
1804,1055.39406,360.76385
1804.5,1055.443032,360.76273
1805,1055.426568,360.7618
1805.5,1055.477262,360.76065
1806,1055.54022,360.7595
1806.5,1055.66685,360.75815
1807,1055.58768,360.75742
1807.5,1055.57088,360.7565
1808,1055.610045,360.7554
1808.5,1055.610423,360.75443
1809,1055.541207,360.75366
1809.5,1055.50389,360.7528
1810,1055.46945,360.75192
1810.5,1055.4663,360.75098
1811,1055.44089,360.75006
1811.5,1055.43585,360.74908
1812,1055.4663,360.74802
1812.5,1055.524428,360.7469
1813,1055.542425,360.74585
1813.5,1055.56206,360.7448
1814,1055.59482,360.74374
1814.5,1055.536587,360.74295
1815,1055.52237,360.742
1815.5,1055.49402,360.74112
1816,1055.47407,360.74023
1816.5,1055.464893,360.7393
1817,1055.469366,360.73828
1817.5,1055.471802,360.73752
1818,1055.441625,360.73663
1818.5,1055.347356,360.73596
1819,1055.301912,360.7351
1819.5,1055.27688,360.7342
1820,1055.231982,360.73334
1820.5,1055.249034,360.7323
1821,1055.248278,360.73132
1821.5,1055.264154,360.73032
1822,1055.2668,360.7293
1822.5,1055.240256,360.72842
1823,1055.235783,360.72742
1823.5,1055.220516,360.7265
1824,1055.27205,360.72534
1824.5,1055.28192,360.72433
1825,1055.30397,360.7233
1825.5,1055.277552,360.7224
1826,1055.27583,360.72144
1826.5,1055.273646,360.72046
1827,1055.244225,360.71957
1827.5,1055.255712,360.71857
1828,1055.275116,360.71753
1828.5,1055.256405,360.71658
1829,1055.199243,360.7158
1829.5,1055.1366,360.715
1830,1055.212515,360.71378
1830.5,1055.193216,360.71286
1831,1055.17734,360.71194
1831.5,1055.188218,360.7109
1832,1055.25525,360.70975
1832.5,1055.249496,360.70877
1833,1055.24454,360.7078
1833.5,1055.270958,360.70676
1834,1055.265645,360.70578
